GB%,O-Swing%,Z-Swing%,O-Contact%,Z-Contact%,Zone%,SwStr%,F-Strike%,K%,BB%,Pitches,IP
44.0,30.7,65.8,69.0,85.7,43.7,9.5,63.6,23.0,8.9,2538,144.2
45.5,30.0,66.1,79.0,92.4,45.3,5.7,60.2,11.7,5.9,2358,154
39.4,27.9,67.2,69.4,84.3,42.4,9.4,62.3,20.7,8.5,2770,154
48.9,18.2,66.5,62.2,92.5,48.8,6.0,51.7,10.2,11.0,1846,110.2
36.2,19.0,64.9,55.1,90.8,53.5,7.1,57.6,13.0,9.9,1681,105
53.4,27.2,63.6,76.1,91.9,43.2,5.9,60.6,11.2,7.9,2115,129.1
44.9,33.0,63.9,67.7,91.3,42.2,8.5,60.5,17.6,9.2,2139,129.1
52.1,14.0,67.0,58.3,88.3,52.5,6.9,52.7,12.0,11.1,3262,198.2
50.2,16.2,67.6,69.0,93.2,53.8,4.8,55.7,11.8,8.4,1938,123.2
44.1,32.1,64.0,65.1,88.9,43.7,9.4,59.8,21.7,9.3,3515,202.1
45.9,27.0,65.0,62.1,86.6,48.7,9.5,53.8,16.9,8.2,1642,103
30.2,23.7,67.3,62.3,84.3,52.0,9.7,58.8,15.5,9.9,1767,112.1
43.8,24.3,65.0,50.2,92.3,50.7,8.4,54.3,15.8,7.3,2190,136.2
38.6,25.8,64.3,55.5,85.4,50.2,10.4,59.4,20.6,8.8,3036,174
44.9,22.7,70.3,75.0,89.2,47.7,6.6,55.2,10.8,5.7,2876,183.1
41.3,24.9,59.3,70.2,89.5,41.3,6.9,55.3,21.0,13.9,2306,125.1
46.7,27.9,64.5,68.4,90.8,49.3,7.3,60.0,18.3,6.1,2837,177.2
48.4,29.3,62.7,63.9,91.5,44.0,8.3,61.6,18.8,8.7,2389,144
57.3,33.1,63.7,69.5,91.9,44.2,7.8,61.8,17.1,7.3,1995,129
41.9,31.5,63.9,64.3,88.7,50.7,9.1,64.2,17.5,5.6,2747,175.2
45.8,35.4,66.5,49.8,86.2,42.4,14.1,67.3,27.4,7.0,3017,175.2
48.2,26.5,67.6,72.8,93.1,49.4,5.9,55.6,10.5,5.7,2928,185
47.3,32.1,64.1,74.6,90.6,39.7,7.3,59.3,14.2,7.8,3097,185
43.3,20.2,64.9,65.1,89.7,53.4,6.8,56.0,12.5,6.8,3164,194.1
42.4,26.3,65.7,72.2,90.9,45.0,6.7,55.4,15.9,8.8,2464,145.2
41.5,23.5,68.5,67.0,91.4,49.2,6.8,56.6,11.3,7.4,2849,183
47.1,30.4,62.9,76.0,88.7,44.6,7.2,60.9,11.3,4.9,2953,183
49.2,30.2,66.5,65.2,90.8,40.0,8.7,58.2,19.0,7.8,3424,205.1
38.8,21.7,65.2,64.0,88.7,52.5,7.5,56.6,16.2,6.7,2238,140
45.0,25.3,65.0,71.2,91.7,42.6,6.4,60.4,17.6,9.7,1761,102.2
45.6,26.6,61.7,65.4,91.4,43.4,7.5,62.1,18.8,8.4,2378,134.1
46.7,23.0,66.7,55.1,89.4,54.3,8.5,62.1,12.8,6.7,2942,195.2
39.9,19.8,67.3,59.9,87.7,54.2,8.1,62.0,16.5,7.0,2866,167.2
41.3,21.7,70.3,66.3,90.7,50.2,6.9,63.6,13.0,7.9,3115,193.2
36.4,20.8,61.6,65.6,91.1,51.6,6.3,56.6,13.4,8.1,3489,216
39.9,24.0,67.8,66.1,86.9,50.1,8.5,57.8,18.5,9.9,3528,201
42.4,26.9,65.4,71.6,91.3,42.2,6.8,56.1,15.9,9.7,2287,134
44.1,28.0,61.8,73.2,92.9,42.2,6.2,58.5,13.7,4.4,1747,111.2
42.7,24.2,66.1,53.4,85.0,50.1,10.5,57.8,19.3,7.0,1995,124.2
32.1,24.8,66.4,73.6,89.2,48.0,6.8,54.0,16.4,8.6,1789,106
40.2,27.2,66.5,51.9,87.0,51.2,10.8,61.4,21.1,6.4,3317,202.2
38.2,21.2,67.7,61.5,89.3,46.8,7.7,51.8,13.7,12.8,2533,145
31.8,16.0,74.2,52.9,84.0,59.8,10.1,61.4,17.1,4.2,2704,171
33.1,31.2,66.8,63.5,81.9,43.7,11.7,58.9,22.2,7.8,1940,117
35.5,17.6,64.7,63.0,92.5,54.1,5.6,60.6,15.2,7.3,2684,159.2
40.5,19.7,65.8,61.6,84.8,52.1,8.8,57.3,19.9,8.1,2341,141
49.9,25.7,61.3,59.2,92.3,49.8,7.6,61.1,17.5,7.8,2766,170.2
57.0,28.0,65.3,81.3,92.2,47.7,5.1,59.1,9.8,6.7,2865,187.1
44.7,22.1,74.8,49.9,93.6,51.4,7.9,59.6,15.0,5.4,3334,217
36.1,29.8,70.9,73.7,90.6,44.1,7.3,62.3,14.4,6.8,2844,172.1
43.9,33.6,69.7,60.1,79.7,44.0,13.7,62.5,22.8,7.1,2237,133.1
41.3,21.6,69.2,69.8,85.5,52.5,8.3,60.3,17.6,7.5,2729,161
43.7,29.5,62.7,64.8,86.4,44.2,9.6,58.1,23.6,10.0,2868,161
57.8,21.9,66.9,53.5,87.7,52.9,9.0,60.6,14.7,8.2,3418,218.1
50.0,28.5,67.3,64.5,90.9,39.7,8.5,56.0,16.8,7.8,2132,127.2
41.5,20.6,67.6,57.1,84.6,52.8,9.6,54.9,17.2,10.6,2577,148
35.8,23.2,67.1,73.0,86.6,48.7,7.6,53.4,12.9,10.5,1871,101.2
43.1,29.3,68.9,71.8,89.6,48.1,7.7,65.6,14.7,5.8,1707,105.1
46.8,18.4,69.8,61.3,84.0,56.1,9.4,60.2,14.0,7.6,2990,188.1
31.3,30.0,67.2,63.0,85.4,46.1,10.5,58.4,22.6,6.6,2893,175.1
38.5,22.1,68.3,72.1,90.8,60.0,6.2,67.1,10.9,4.7,2859,179
46.3,20.2,65.8,56.2,89.4,53.2,7.9,63.7,11.7,8.0,1624,107
43.7,19.2,69.8,70.5,90.0,52.3,6.4,59.4,14.5,6.8,2952,173.1
24.4,30.2,73.4,72.8,82.7,43.7,10.2,65.1,17.5,7.3,1987,118
46.1,17.2,71.1,56.5,87.8,56.2,8.2,60.2,12.8,9.6,1758,118
33.8,26.9,69.3,70.5,86.4,48.9,8.7,60.0,18.1,9.3,2631,147.1
53.2,32.2,62.9,71.8,89.1,44.9,8.0,61.9,17.6,5.9,2394,151
42.0,23.9,67.0,69.5,91.4,56.6,6.4,60.5,14.3,5.9,2385,154.2
52.3,30.5,59.6,69.4,89.2,44.5,8.0,59.5,16.3,6.8,2599,165.2
48.3,23.0,67.9,54.2,84.3,50.5,10.6,55.5,21.2,9.2,2909,184
48.5,20.8,62.2,65.1,92.8,54.8,5.7,61.0,11.5,6.9,3037,198.2
38.9,13.7,63.9,69.9,91.5,56.8,4.8,61.5,11.6,6.9,2609,160
45.5,12.4,71.2,55.0,89.0,56.9,6.9,57.1,12.2,8.2,3412,217
37.7,18.5,63.5,70.7,87.3,54.7,6.8,63.5,10.6,9.8,1820,117.2
48.6,23.7,64.5,68.1,90.3,48.4,6.9,57.5,13.5,7.5,2729,178.1
49.5,23.8,66.7,63.6,82.8,49.2,10.1,57.4,18.2,7.8,3076,196.2
49.9,27.9,67.2,72.7,91.2,49.3,6.7,58.9,10.4,6.8,3186,196.2
35.0,19.5,67.8,72.8,88.0,52.2,6.8,63.0,12.0,7.0,3208,200.1
48.8,20.0,68.9,62.5,85.4,55.0,8.8,60.3,13.8,6.7,3137,211.1
35.5,28.6,68.2,63.5,86.5,44.2,9.9,59.2,20.1,10.1,2560,143.1
41.2,18.2,61.6,66.7,94.3,49.5,4.8,59.5,8.0,10.8,2632,158
51.8,20.9,68.8,47.3,90.0,46.4,9.1,55.2,14.3,10.3,1666,101
42.6,19.8,65.0,63.1,90.1,53.7,6.8,62.2,12.9,6.9,3297,209.1
43.0,29.0,64.5,73.7,85.6,44.8,8.3,57.3,16.6,8.0,1901,115.2
45.7,29.0,66.1,58.5,83.2,47.2,11.6,55.7,28.1,9.2,3176,174.1
37.7,20.9,72.2,46.5,84.2,55.1,11.2,63.1,17.7,7.1,3206,198
42.6,25.4,70.8,68.0,86.8,48.9,8.7,61.4,17.7,6.0,1927,117.1
44.1,19.6,65.3,57.7,89.8,49.9,7.5,57.7,17.6,11.3,3486,203.1
38.2,29.9,69.8,70.5,84.2,42.0,9.7,62.3,20.5,9.2,3089,181.1
40.3,33.7,69.7,72.0,88.4,41.7,8.9,62.1,17.5,8.2,2439,144.2
45.7,25.2,66.4,50.8,87.4,46.8,10.5,52.4,22.4,10.9,2256,130
42.0,30.5,64.7,68.5,91.0,51.1,7.5,66.1,13.7,5.1,1790,122.2
38.5,33.1,71.0,70.5,87.4,45.8,9.3,63.2,20.2,5.1,1856,111.2
45.7,30.2,64.4,71.6,86.9,48.2,8.5,60.5,20.2,5.2,2744,172
43.0,26.7,67.9,56.4,84.6,43.9,11.0,54.5,23.1,11.3,2726,153.2
47.4,25.4,65.8,59.2,90.4,45.7,8.5,57.6,18.0,9.0,2251,131.2
40.1,29.5,70.7,62.2,84.9,39.1,11.0,60.2,18.2,7.4,3091,181
50.3,27.6,61.7,72.9,92.7,48.2,6.0,57.0,12.0,5.4,2591,162.2
38.6,20.9,65.8,45.5,90.2,52.9,8.8,54.6,17.7,8.3,2822,162.2
43.0,25.5,68.8,57.5,90.4,56.5,8.4,68.8,14.0,3.4,2495,168
55.7,28.7,64.4,65.2,90.7,46.2,8.1,57.7,17.6,9.7,3426,206.1
38.5,18.6,62.1,64.5,93.4,50.3,5.3,57.2,9.9,8.7,3361,204.1
42.2,20.1,68.7,67.3,89.7,51.2,6.8,55.0,11.7,6.8,2807,175
36.6,20.2,69.5,58.1,85.7,58.4,9.2,62.5,16.3,6.0,2313,145.2
40.0,18.7,64.6,68.1,88.9,52.0,6.5,58.7,12.6,7.9,2675,165.2
41.0,28.6,63.3,74.8,92.8,43.1,6.1,61.8,13.5,6.2,2652,162
40.0,32.0,69.5,71.0,91.0,40.8,8.1,59.3,15.7,8.9,1910,114.2
39.8,21.1,69.1,68.7,87.7,52.0,7.6,59.8,15.2,8.2,3138,182
38.3,31.8,69.3,77.2,87.7,43.2,7.8,62.3,14.5,7.6,1828,107.1
43.9,31.0,68.8,63.9,87.5,47.8,9.9,61.5,20.2,6.5,1804,116.1
47.0,17.3,72.1,45.4,88.5,51.1,8.9,55.4,13.2,8.2,2185,132.2
38.9,30.2,67.2,67.8,84.7,46.0,10.0,61.6,21.4,10.2,1997,109
40.5,30.1,67.9,67.8,87.4,49.5,9.1,63.9,19.2,4.6,1918,123.1
39.0,34.0,69.3,67.5,87.8,47.6,9.8,62.4,17.9,5.4,3339,214
44.4,25.0,63.1,72.6,92.0,47.4,5.9,58.0,11.5,8.6,2827,177.2
40.6,22.8,70.3,64.7,85.0,47.6,9.2,53.5,16.8,8.3,2602,154
32.0,21.8,77.8,54.0,86.1,50.2,10.4,55.2,14.3,7.6,1737,105
36.5,17.0,68.4,60.4,89.2,52.1,7.0,54.7,13.1,12.0,1789,101.1
40.1,29.2,68.3,72.5,91.1,43.6,7.2,56.1,15.7,7.9,2302,139.1
41.5,19.4,61.4,67.8,93.3,50.4,5.2,58.8,10.7,10.6,2816,164.2
48.7,28.3,64.9,75.5,94.8,46.2,5.2,63.4,10.9,6.8,2610,170
39.6,32.4,67.1,70.0,89.7,46.4,8.4,68.6,18.6,2.4,2088,141
51.3,29.4,68.0,62.0,90.4,44.3,9.0,55.7,17.4,7.6,2932,175.1
30.3,30.6,71.2,71.4,81.1,45.4,10.9,58.7,21.8,8.8,3246,186
45.7,22.8,63.4,63.1,92.6,55.3,6.3,61.9,13.0,7.0,3270,207.2
44.1,27.1,67.0,70.5,93.3,51.7,6.2,61.3,11.2,5.5,3103,204
40.0,30.9,63.6,69.2,85.7,44.3,9.3,65.5,20.9,7.4,2532,157
42.4,30.0,66.9,66.1,91.1,39.8,8.4,58.8,14.1,8.1,2176,135.1
39.8,27.7,63.8,67.6,89.0,43.8,8.1,59.1,18.9,8.2,2893,167.2
43.5,26.4,67.4,75.0,88.5,46.4,7.1,57.9,16.2,8.6,2943,173
37.6,28.3,64.3,81.1,92.4,49.4,5.1,64.9,13.3,6.4,3087,200
43.2,17.3,69.7,68.2,92.2,48.8,5.5,53.3,11.5,13.4,2496,147.2
40.2,30.2,70.6,63.9,90.8,42.9,9.0,58.3,17.1,7.3,2438,156.2
47.0,26.5,64.8,65.3,89.7,49.0,7.9,57.4,15.2,5.2,1659,104.1
41.9,26.2,66.4,51.1,88.8,53.4,9.9,60.9,20.0,7.0,3259,205
36.7,17.6,70.0,57.1,88.5,51.7,7.8,50.4,17.5,8.3,2313,127.2
47.9,30.2,66.3,49.4,89.4,49.8,11.1,58.0,19.3,6.4,2725,174.1
38.2,18.1,70.1,68.3,85.7,55.5,8.1,62.7,17.6,7.9,3403,208.1
43.6,23.4,65.5,63.3,86.9,51.4,8.6,58.2,14.8,7.7,2385,143.2
39.4,24.0,61.7,70.6,85.8,49.7,7.9,57.4,15.3,7.6,3148,199.1
41.1,23.7,67.0,55.5,82.9,49.7,11.0,59.1,22.6,10.8,2830,158
45.1,22.3,66.6,51.9,90.4,52.6,8.4,60.8,18.2,8.5,3237,204.2
43.3,28.1,60.9,69.6,86.9,46.0,8.3,61.9,21.2,10.1,2134,125.2
53.3,19.7,64.9,61.3,91.3,54.0,6.5,59.6,13.7,6.4,2644,177.2
48.0,17.4,67.6,53.1,89.6,48.9,7.6,51.7,13.6,11.3,1985,122
47.2,28.7,62.5,54.5,86.0,45.2,11.0,58.9,23.0,11.3,2160,122
45.1,26.3,64.8,68.9,86.8,43.7,8.2,57.4,22.4,10.5,2576,141.2
45.2,29.3,64.4,63.2,89.3,43.1,9.1,58.4,20.5,7.5,2691,170.1
38.7,22.3,66.4,66.7,91.1,50.1,6.6,55.7,14.0,9.2,2772,154
38.2,25.6,64.4,55.0,91.1,47.8,8.6,61.6,17.4,7.7,2300,139.2
34.4,27.7,64.9,76.5,89.9,46.5,6.5,57.5,18.7,9.7,3045,173.2
34.3,19.9,68.7,47.1,85.3,49.5,10.4,54.0,20.2,13.8,2035,111
51.3,23.1,68.0,76.8,90.3,48.1,5.9,58.1,13.0,8.0,3158,184.1
44.5,24.4,69.4,63.2,89.3,55.6,8.0,60.4,14.2,6.4,1599,102
45.3,12.0,74.0,48.7,85.5,54.0,8.6,46.7,10.4,11.5,2135,123.1
42.9,16.4,68.9,38.2,87.5,52.1,9.3,56.0,16.6,9.7,1947,114.1
34.7,21.7,66.9,73.4,91.5,50.1,5.8,58.5,12.6,6.9,3359,200
43.8,22.7,73.1,64.1,90.1,52.0,7.6,57.6,11.2,7.8,2747,180.1
54.5,19.3,64.4,75.9,94.0,51.3,4.3,54.4,9.5,7.8,2164,135.2
42.7,16.7,65.6,76.0,91.0,51.2,5.0,56.7,8.6,8.6,2250,132
39.7,26.4,68.2,70.8,91.7,47.2,6.6,55.7,11.5,7.1,2707,169.1
45.7,29.0,60.0,72.3,88.2,43.3,7.6,56.6,17.8,11.3,2097,119.1
43.6,28.9,67.5,68.2,89.9,45.5,8.1,55.7,14.3,8.3,3059,187
59.0,30.2,59.7,67.0,90.8,36.5,8.3,59.4,16.5,8.4,3226,187
28.8,28.9,62.9,77.5,84.3,48.3,8.1,64.2,13.4,6.7,2835,178
38.3,29.2,65.5,54.6,88.0,51.0,10.4,60.9,24.8,5.6,3035,185
40.3,23.1,64.0,72.7,91.4,46.4,5.9,60.0,11.3,8.2,1611,101.1
38.7,29.8,66.2,80.2,91.0,45.3,5.9,62.3,12.6,5.3,3106,199
39.6,19.6,65.9,65.0,94.3,55.9,5.2,64.3,12.2,5.0,2053,135
52.2,26.5,65.2,75.4,89.8,43.9,6.6,58.2,10.4,8.5,2054,119
29.1,27.0,65.7,68.8,84.9,44.1,9.1,57.2,21.0,9.0,2063,119
40.7,28.0,66.1,74.6,89.8,52.7,6.9,62.3,16.3,6.4,2710,168.2
42.0,17.3,70.1,55.8,85.0,56.1,9.2,61.7,15.8,8.2,2773,163.1
50.8,31.2,67.1,61.8,89.2,40.1,10.0,59.5,17.5,8.7,2610,158
48.8,35.3,62.1,65.5,90.9,36.5,9.8,59.4,15.9,8.4,2468,147.1
32.7,34.8,65.5,78.0,88.2,46.4,7.7,64.3,16.9,5.7,3193,191.2
49.2,21.3,69.3,57.2,91.3,50.6,7.6,59.9,14.5,7.3,2907,175.2
58.1,25.7,66.6,74.5,92.3,46.3,5.9,54.6,10.8,9.1,1969,127.2
38.9,19.3,65.1,73.6,90.0,48.8,5.8,53.8,13.0,11.3,2580,143.1
46.6,29.9,67.2,72.0,88.1,47.2,8.1,59.1,18.8,7.4,2324,138
50.3,30.9,64.8,71.6,90.7,44.2,7.6,59.6,15.2,5.9,2107,132.2
30.1,21.8,68.9,55.0,88.3,53.6,8.8,60.9,15.6,7.7,2279,139.2
36.5,21.1,71.2,37.0,89.4,50.3,10.3,60.0,18.3,7.4,2003,116.2
33.8,22.5,64.6,55.6,86.2,49.8,9.4,56.2,17.7,8.9,2383,134.1
48.6,27.8,64.3,59.3,81.7,38.8,11.5,49.4,19.0,12.7,2278,134.1
48.8,19.9,67.8,66.4,88.1,49.0,7.3,53.5,16.4,10.0,2279,129
44.7,22.0,67.5,56.4,87.5,47.0,9.0,56.2,15.9,12.0,3106,182
42.2,29.0,62.0,69.6,89.3,47.4,7.7,61.4,17.9,6.0,2106,123.2
53.9,30.2,67.5,76.1,90.1,41.4,6.9,61.5,15.8,6.7,2364,141.1
48.6,23.4,68.8,67.2,90.0,48.5,7.1,59.2,12.6,10.1,1625,100.2
47.6,28.7,66.7,64.5,88.1,46.2,9.1,62.0,20.6,9.9,2001,113
42.9,20.5,71.3,49.0,87.6,52.2,9.6,60.5,13.9,9.0,2598,160.2
51.3,17.2,67.6,54.4,85.6,50.7,8.7,54.1,15.3,11.6,2737,160.2
40.9,21.5,66.1,69.4,92.0,53.6,5.9,65.1,11.2,7.5,2929,190.2
37.2,26.7,64.0,76.4,91.4,42.6,6.0,56.5,15.7,7.7,3210,190.2
45.0,25.4,68.3,54.3,90.6,51.1,8.9,61.0,17.6,8.4,2823,173
50.9,27.9,60.6,75.0,92.0,45.1,6.0,61.2,12.1,7.4,3068,185.1
35.8,23.0,66.6,73.2,89.7,46.9,6.4,54.9,14.5,9.5,1985,120
43.0,25.2,63.8,53.4,84.4,50.2,10.8,60.2,19.7,8.1,2504,150
43.4,31.3,64.8,69.0,87.8,48.5,8.8,67.7,17.2,4.6,3106,199.1
46.4,17.4,71.2,65.4,88.6,62.3,7.2,63.7,9.9,5.0,1660,116.1
47.2,28.0,63.7,70.9,89.9,44.1,7.4,59.5,17.6,8.2,2155,123.1
57.0,29.9,67.2,69.0,89.1,41.2,8.5,61.6,15.9,8.8,2312,155
59.2,28.0,63.7,74.0,92.6,43.6,6.1,56.7,8.6,8.0,2338,142.2
40.8,24.0,65.7,75.2,93.6,50.4,5.1,60.4,8.7,5.6,1842,118
47.1,23.4,66.5,63.7,94.8,50.0,5.9,60.7,10.7,5.4,1584,105.2
45.7,26.0,66.2,50.6,90.6,45.3,9.9,54.6,14.5,10.7,3044,181.1
49.1,21.3,66.6,61.6,91.6,53.7,6.8,55.7,14.6,8.6,1668,102
31.7,25.6,71.9,62.4,83.1,47.4,10.8,60.9,20.2,9.3,2662,160
47.3,33.4,65.3,70.7,91.1,45.8,7.9,60.2,14.6,5.7,1706,109
39.2,23.2,67.0,56.0,86.9,50.3,9.5,58.3,16.0,8.8,2247,128.1
43.4,25.6,68.2,59.7,88.5,53.8,9.0,62.1,16.5,5.4,2979,186.1
38.4,31.7,65.3,79.2,81.8,48.0,9.1,62.0,13.7,6.9,2416,154.2
49.5,27.3,66.2,72.4,88.5,47.9,7.5,59.8,14.6,7.0,3150,196.2
48.3,28.8,62.7,78.9,92.7,47.1,5.3,58.0,9.8,6.0,2196,145.2
50.9,34.2,64.0,66.7,87.5,39.5,10.0,57.8,15.1,7.3,2090,128
45.1,25.5,68.0,74.6,87.4,46.1,7.4,57.5,16.9,9.1,2867,157.2
53.8,30.6,66.5,60.2,91.5,40.3,9.5,56.8,18.7,9.4,2539,155.2
48.5,28.1,66.7,63.9,92.3,52.6,7.5,63.4,12.6,5.4,2227,148.2
53.8,20.0,65.4,49.8,91.9,51.1,7.6,55.8,12.8,8.4,2311,134.2
36.4,25.5,60.6,71.3,88.3,47.0,7.1,51.5,14.7,12.5,3206,180
35.5,24.4,62.6,67.2,87.8,47.8,7.8,56.3,19.7,11.1,2094,115.1
41.9,23.3,60.9,69.0,92.3,55.8,5.8,65.9,13.9,5.3,2396,152
40.5,18.5,64.8,64.5,90.2,52.8,6.5,59.6,13.6,6.0,2882,181.2
55.8,31.3,60.3,64.1,89.8,42.1,9.1,62.9,18.0,7.6,2506,153.2
49.2,29.8,65.2,58.2,89.8,39.4,10.2,57.1,20.7,9.9,3222,190.1
43.2,26.8,66.0,61.5,90.5,46.3,8.4,61.5,17.4,8.0,2859,178
46.4,24.2,66.9,66.2,91.1,50.1,7.0,59.1,15.6,8.5,2953,172.2
43.0,21.2,68.2,58.1,88.8,45.3,8.3,48.8,10.4,12.1,2796,165.2
45.8,23.7,70.4,49.6,87.2,52.8,10.3,63.2,14.9,7.3,2173,136
34.1,17.2,67.4,62.2,88.3,56.0,7.3,59.2,15.6,9.0,2179,129
36.0,22.0,67.1,63.9,90.6,51.4,7.1,57.1,14.7,6.8,2625,155
46.4,23.0,68.9,59.6,89.8,49.2,8.1,54.4,15.5,9.2,3491,205.1
39.6,29.8,67.5,69.4,84.5,42.7,9.7,60.2,18.3,6.8,2887,174
45.9,29.6,65.1,56.9,85.0,41.5,11.5,55.4,23.0,10.9,3299,186
33.0,31.2,62.9,73.8,90.6,45.5,7.1,65.9,17.5,6.3,2802,170.1
41.3,31.6,66.7,60.5,90.2,48.3,9.7,62.1,20.8,5.7,3351,203.1
42.1,19.1,70.7,52.4,88.9,50.5,8.5,54.0,15.9,8.3,3148,196.1
48.2,17.4,67.8,65.0,89.9,57.0,6.6,58.5,10.9,6.0,1878,123.1
36.4,17.6,73.2,59.3,89.9,53.0,7.3,60.6,13.6,8.8,3579,224
30.8,23.7,66.6,60.2,87.1,55.4,8.9,62.8,13.6,6.3,2374,152.2
43.2,27.4,67.3,78.8,93.1,42.0,5.3,55.3,14.9,7.8,2727,152.2
37.5,17.1,65.4,79.3,90.5,56.7,5.0,63.9,8.9,6.5,2684,170
49.3,29.7,69.8,76.0,88.8,43.7,7.4,64.7,14.9,7.7,2049,119.2
30.8,30.0,67.7,72.1,87.0,50.0,8.6,71.7,18.9,6.5,2550,145.2
34.6,21.4,68.5,53.8,86.9,51.2,9.5,58.9,18.0,9.5,3163,190.2
58.3,18.9,66.5,51.4,93.4,51.4,6.7,54.6,11.7,9.5,2387,156
40.2,29.9,63.8,63.8,89.6,39.6,9.1,59.7,19.3,7.6,1767,107.1
35.7,20.8,71.3,51.6,89.7,51.2,8.7,56.0,11.6,7.7,3018,180
41.1,19.0,70.3,61.9,89.5,51.3,7.3,59.8,14.7,8.8,2418,145.1
38.1,27.9,66.7,72.7,87.0,42.8,8.1,62.9,17.3,8.8,1675,100.1
38.2,15.3,71.6,60.1,89.7,53.7,6.8,55.6,11.6,8.6,2298,138.1
49.5,24.5,64.7,64.4,90.0,48.8,7.6,57.3,15.7,8.7,2588,159
46.5,19.7,64.5,68.2,89.8,52.1,6.4,51.8,11.6,10.2,1914,112.1
44.1,28.1,65.6,65.3,88.0,51.8,8.7,63.2,17.3,5.5,1956,122.2
39.6,17.9,65.3,61.5,85.3,52.6,8.3,58.9,14.1,7.1,3414,202
32.4,23.7,65.1,66.0,90.5,52.6,7.0,55.8,16.0,6.9,1680,107
52.5,26.7,62.9,69.7,87.8,40.5,7.9,53.5,16.2,7.5,2046,127.2
56.3,19.9,68.2,52.3,91.0,53.9,7.6,57.5,9.6,6.8,1681,101.2
53.5,23.1,64.0,64.6,88.4,38.7,7.9,50.5,17.8,19.5,1913,101.2
42.9,29.9,64.3,69.7,86.0,45.9,9.1,60.1,21.8,9.2,2630,153.1
46.4,24.7,65.2,69.8,92.2,48.7,6.2,61.1,11.6,7.4,3275,194.2
38.2,27.8,67.0,62.5,85.1,42.3,10.2,58.0,20.0,10.3,2016,117
43.3,28.8,65.8,69.0,89.7,46.9,7.9,59.6,16.2,7.3,2669,161.2
35.2,22.8,71.1,57.4,88.0,51.2,9.1,57.7,16.2,8.0,2250,132.1
48.5,23.7,66.1,36.2,88.8,49.8,11.6,57.9,17.5,8.0,1861,111.2
54.8,30.1,65.9,68.9,89.8,46.1,8.1,59.3,13.1,7.2,3021,188.2
32.4,23.8,70.0,72.2,81.1,45.0,9.5,60.8,16.8,12.1,2137,118.1
46.5,26.9,64.6,68.0,91.3,41.7,7.3,55.6,19.1,10.2,2370,132
48.0,18.2,66.6,69.5,92.7,49.8,5.2,56.0,11.6,11.0,3020,180
42.8,18.1,70.2,69.1,86.1,51.4,7.7,59.6,13.5,9.7,2179,135.1
37.8,25.1,66.5,76.3,91.2,47.9,5.9,58.5,9.4,9.5,2030,123.1
44.9,25.7,66.0,63.7,90.5,44.7,7.9,56.6,17.5,9.4,3118,186.2
39.8,16.1,72.2,52.4,82.6,56.9,10.5,56.1,15.3,8.7,2686,164.1
41.9,22.2,68.4,67.7,90.2,50.6,6.9,57.9,11.4,6.4,2122,142
51.2,27.6,63.4,72.4,93.5,40.5,6.2,60.5,13.1,7.4,3110,183
39.2,23.5,63.4,78.0,92.1,53.5,5.1,58.2,12.1,6.4,3148,188
38.1,30.5,69.1,70.9,83.7,46.1,10.0,59.5,18.2,8.8,2356,135
42.4,24.6,67.1,63.6,87.3,42.7,8.7,52.2,16.0,12.3,2171,123
53.8,17.9,68.7,57.1,88.5,52.2,7.8,55.1,15.3,9.0,1974,124.2
62.4,29.0,64.2,62.3,89.6,41.6,9.2,60.6,17.4,8.3,1658,100.2
37.6,13.1,71.4,52.0,88.9,58.9,7.3,60.9,13.3,7.4,2301,150
46.3,22.3,72.3,61.0,89.1,50.8,8.3,58.6,12.6,6.3,3280,202.2
48.9,20.4,67.8,68.6,92.4,47.7,5.7,55.8,10.7,9.9,2740,161.2
50.6,15.9,72.7,51.2,87.6,48.6,8.3,54.4,13.2,12.8,2112,129.1
38.0,30.5,66.6,61.6,89.3,48.1,9.5,62.6,18.0,6.0,3029,180.1
43.5,22.2,64.1,74.3,92.4,48.9,5.3,58.7,11.4,8.6,2481,151.1
50.9,18.2,70.1,66.7,88.9,56.1,7.0,59.9,12.1,7.2,3312,215.2
49.5,26.5,66.4,82.4,92.8,42.4,4.7,52.3,9.2,7.7,2951,181.2
51.1,24.8,64.4,63.9,88.0,47.1,8.3,58.9,15.0,9.3,1849,112
33.4,34.5,68.9,57.2,84.9,47.3,12.7,63.2,23.8,7.0,2175,135.2
38.8,25.6,65.1,59.2,88.2,45.5,9.2,55.2,18.7,9.6,1827,101.2
41.8,24.8,68.3,65.2,90.6,54.1,7.4,61.9,16.2,5.6,2793,177.2
36.8,29.6,65.0,70.6,88.3,43.1,8.2,58.5,16.3,7.5,2061,111.2
35.5,29.7,66.1,68.9,88.1,44.1,8.5,61.2,17.7,9.5,2704,157.1
40.5,28.0,62.7,71.8,89.4,43.8,7.3,58.7,18.5,9.4,2470,135.1
36.3,25.5,68.7,62.9,86.6,45.9,9.4,55.1,16.7,10.0,2661,160.2
44.0,15.2,73.5,53.4,88.6,54.8,7.8,60.5,12.0,7.5,3446,208
44.6,21.8,68.3,64.1,94.9,53.5,5.6,61.1,8.1,5.5,2481,169
45.9,16.5,62.8,50.0,92.2,50.5,6.5,49.8,14.8,10.6,2187,130
35.4,22.8,65.8,56.3,91.7,54.0,7.5,59.4,12.5,7.9,2576,157
